Slime ID, Wave Number, Fitness Pool, Min Path Distance To Sheep, Total Path Distance,Sheep Distance Fitness, Alive Time Fitness, Percentage Of Path Completed Fitness, Average Lifetime Fitness,Parent One, Parent Two, Main Type, Secondary Type,Main Resistance Gene, Main Resistance Trait, Secondary Resistance Gene, Secondary Resistance Trait, Tower Attraction Gene, Tower Attraction Trait, Slime Optimal Distance Gene, Slime Optimal Distance Trait, Speed Gene, Speed Trait, Turn Rate Gene, Turn Rate Trait, Time Alive After Increased Alignment Strength,
86, 11, 0, 91.58989, 91.58989, 540.0157, 3.402823E+38, 0, 27.05364, 25,59,Blaster,Basic,0.55,0.55,0.35,0.35,-2.780481,2.113504,-0.819344,0.3199456,3.239722,3.798958,3.008172,0.5238026,0,
87, 11, 0, 110.8609, 110.8609, 446.9836, 3.402823E+38, 0, 21.7939, 63,72,Basic,Basic,0.55,0.55,0.35,0.35,2.983281,3.881856,2.635461,1.567952,2.652641,3.496363,-4.133649,0.1872842,0,
88, 11, 0, 123.1038, 123.1038, 402.8886, 3.402823E+38, 0, 11.85864, 1,29,Fire,Acid,0.55,0.55,0.35,0.35,-0.2504105,2.39758,-1.656591,0.212838,6.156397,5.641265,1.49765,0.4124279,0,
89, 11, 0, 127.0309, 127.0309, 390.5308, 3.402823E+38, 0, 12.01914, 11,28,Ice,Laser,0.55,0.55,0.35,0.35,2.683444,3.637015,-4.262906,0.05873274,4.722796,4.670945,-5.316709,0.165709,0,
90, 11, 0, 114.468, 114.468, 433.0204, 3.402823E+38, 0, 18.22241, 30,277,Laser,Ice,0.55,0.55,0.35,0.35,-2.679413,2.119359,1.99865,1.191321,11.19208,9.274611,5.296272,0.7406227,0,
91, 11, 0, 111.9416, 111.9416, 442.7068, 3.402823E+38, 0, 46.43016, 22,180,Blaster,Basic,0.55,0.55,0.35,0.35,0.03690678,2.457877,6.801934,5.9892,4.500714,4.531025,-0.5579946,0.3001016,0,
92, 11, 0, 74.95604, 74.95604, 658.2755, 3.402823E+38, 0, 25.17889, 45,116,Ice,Acid,0.55,0.55,0.35,0.35,-0.5411527,2.344529,-2.182695,0.1644184,9.027442,7.766373,9.311413,1.20435,0,
93, 11, 0, 76.19166, 76.19166, 647.7384, 3.402823E+38, 0, 25.28267, 48,126,Laser,Basic,0.55,0.55,0.35,0.35,-0.2609239,2.395528,1.035277,0.7710401,10.231,8.63118,1.49765,0.4124279,0,
94, 11, 0, 102.2239, 102.2239, 484.3839, 3.402823E+38, 0, 31.22288, 230,47,Shock,Blaster,0.55,0.55,0.35,0.35,-5.43931,2.030138,-5.909119,0.02587276,6.382564,5.803185,-5.316709,0.165709,0,
95, 11, 0, 110.3071, 110.3071, 449.2075, 3.402823E+38, 0, 26.67162, 13,56,Fire,Basic,0.55,0.55,0.35,0.35,0.03690678,2.457877,0.001249433,0.4745411,4.481213,4.518888,-3.145566,0.2103216,0,
96, 11, 0, 59.24128, 59.24128, 829.9957, 3.402823E+38, 0, 53.95773, 69,72,Blaster,Blaster,0.55,0.55,0.35,0.35,3.661011,4.563088,3.386214,2.130072,2.71922,3.52943,-4.133649,0.1872842,0,
97, 11, 0, 46.33659, 46.33659, 1056.266, 3.402823E+38, 0, 31.70501, 11,36,Blaster,Basic,0.55,0.55,0.35,0.35,2.967453,3.868129,-1.768739,0.2014656,8.054358,7.040768,3.064893,0.52849,0,
98, 11, 0, 78.6474, 78.6474, 627.7669, 3.402823E+38, 0, 28.73042, 17,266,Shock,Acid,0.55,0.55,0.35,0.35,-2.603351,2.123963,-2.527533,0.1387402,6.382564,5.803185,-0.2664384,0.3135311,0,
99, 11, 0, 92.19299, 92.19299, 536.5211, 3.402823E+38, 0, 19.16733, 200,67,Basic,Blaster,0.55,0.55,0.35,0.35,1.555816,2.958569,-3.211402,0.0989579,4.735362,4.678954,-2.949543,0.2155258,0,
100, 11, 0, 91.32769, 91.32769, 541.5493, 3.402823E+38, 0, 43.14465, 189,17,Basic,Acid,0.55,0.55,0.35,0.35,6.645717,10.42249,-1.656591,0.212838,2.652641,3.496363,5.296272,0.7406227,0,
101, 11, 0, 76.32868, 76.32868, 646.5906, 3.402823E+38, 0, 32.3444, 15,20,Blaster,Acid,0.55,0.55,0.35,0.35,-0.2504105,2.39758,1.07303,0.7845798,2.526413,3.434548,0.07226491,0.3301144,0,
102, 11, 0, 111.1096, 111.1096, 445.992, 3.402823E+38, 0, 17.67015, 25,35,Blaster,Basic,0.55,0.55,0.35,0.35,-4.677568,2.044083,1.76769,1.075365,4.601589,4.594194,-4.159492,0.1867477,0,
103, 11, 0, 102.865, 102.865, 481.3939, 3.402823E+38, 0, 15.2149, 35,38,Basic,Blaster,0.55,0.55,0.35,0.35,-2.780481,2.113504,0.8738623,0.715534,6.969625,6.231464,7.391987,0.9779372,0,
104, 11, 0, 109.726, 109.726, 451.5651, 3.402823E+38, 0, 21.16214, 27,58,Blaster,Basic,0.55,0.55,0.35,0.35,-0.2504105,2.39758,0.7943249,0.6895603,10.231,8.63118,-2.497289,0.2284199,0,
105, 11, 0, 113.4111, 113.4111, 437.0204, 3.402823E+38, 0, 32.48964, 237,247,Acid,Shock,0.55,0.55,0.35,0.35,5.780972,8.199037,-3.142978,0.1023668,5.533574,5.206644,2.777846,0.5051453,0,
106, 11, 0, 102.6512, 102.6512, 482.3869, 3.402823E+38, 0, 37.80725, 59,9,Blaster,Basic,0.55,0.55,0.35,0.35,-2.603351,2.123963,1.897154,1.139087,3.239722,3.798958,-0.2664384,0.3135311,0,
107, 11, 0, 90.10982, 90.10982, 548.7883, 3.402823E+38, 0, 18.94867, 33,56,Ice,Blaster,0.55,0.55,0.35,0.35,0.03690678,2.457877,0.001249433,0.4745411,9.579832,8.169708,-3.145566,0.2103216,0,
108, 11, 0, 87.25679, 87.25679, 566.5286, 3.402823E+38, 0, 16.46088, 24,70,Shock,Basic,0.55,0.55,0.35,0.35,-5.161938,2.034615,3.567082,2.285602,13.47725,10.56723,-1.018864,0.2803926,0,
109, 11, 0, 57.28595, 57.28595, 857.8397, 3.402823E+38, 0, 34.43514, 79,64,Laser,Acid,0.55,0.55,0.35,0.35,-0.7110295,2.316829,-1.656591,0.212838,5.459422,5.156139,1.49765,0.4124279,0,
110, 11, 0, 127.7099, 127.7099, 388.4704, 3.402823E+38, 0, 12.13596, 73,63,Basic,Basic,0.55,0.55,0.35,0.35,1.948709,3.157016,-5.909119,0.02587276,4.722796,4.670945,-5.316709,0.165709,0,
111, 11, 0, 127.6244, 127.6244, 388.7286, 3.402823E+38, 0, 15.32726, 67,27,Basic,Basic,0.55,0.55,0.35,0.35,-2.780481,2.113504,1.897154,1.139087,6.382564,5.803185,-2.497289,0.2284199,0,
112, 11, 0, 89.38782, 89.38782, 553.1719, 3.402823E+38, 0, 17.59351, 36,2,Blaster,Basic,0.55,0.55,0.35,0.35,2.967453,3.868129,1.897154,1.139087,5.791124,5.384197,-5.35125,0.1651634,0,
113, 11, 0, 102.9588, 102.9588, 480.9595, 3.402823E+38, 0, 20.78827, 72,54,Basic,Basic,0.55,0.55,0.35,0.35,0.03690678,2.457877,0.6462163,0.6435077,6.382564,5.803185,-2.191718,0.2378748,0,
114, 11, 0, 48.47392, 48.47392, 1010.634, 3.402823E+38, 0, 35.22052, 70,13,Blaster,Basic,0.55,0.55,0.35,0.35,4.061599,5.06187,2.059959,1.223867,3.239722,3.798958,5.296272,0.7406227,0,
115, 11, 0, 91.80969, 91.80969, 538.7368, 3.402823E+38, 0, 27.78286, 23,267,Fire,Basic,0.55,0.55,0.35,0.35,-4.724836,2.043056,-0.967151,0.2978319,8.356354,7.267089,5.296272,0.7406227,0,
116, 11, 0, 102.2145, 102.2145, 484.4279, 3.402823E+38, 0, 25.40209, 9,187,Fire,Acid,0.55,0.55,0.35,0.35,-1.125004,2.258203,-0.5972662,0.3561811,8.861025,7.643287,0.3992449,0.3471655,0,
117, 11, 0, 91.02862, 91.02862, 543.3093, 3.402823E+38, 0, 22.35979, 1,48,Acid,Acid,0.55,0.55,0.35,0.35,-0.2504105,2.39758,3.050642,1.862324,10.231,8.63118,1.941703,0.4424976,0,
118, 11, 0, 74.63615, 74.63615, 661.0595, 3.402823E+38, 0, 25.02752, 72,58,Basic,Basic,0.55,0.55,0.35,0.35,-0.8204049,2.30017,0.7943249,0.6895603,10.231,8.63118,-5.010022,0.1707502,0,
119, 11, 0, 92.37115, 92.37115, 535.4973, 3.402823E+38, 0, 21.15221, 19,275,Ice,Shock,0.55,0.55,0.35,0.35,-0.6176588,2.33177,2.608975,1.550523,9.579832,8.169708,0.05302628,0.3291435,0,
120, 11, 0, 126.3158, 126.3158, 392.7241, 3.402823E+38, 0, 26.67221, 60,0,Ice,Basic,0.55,0.55,0.35,0.35,2.983281,3.881856,-1.732742,0.2050495,4.722796,4.670945,-5.010022,0.1707502,0,
121, 11, 0, 126.7975, 126.7975, 391.244, 3.402823E+38, 0, 19.88445, 31,33,Ice,Basic,0.55,0.55,0.35,0.35,-0.6176588,2.33177,4.217947,2.908981,1.812514,3.106463,0.05302628,0.3291435,0,
122, 11, 0, 79.2658, 79.2658, 622.9303, 3.402823E+38, 0, 22.07842, 200,11,Blaster,Laser,0.55,0.55,0.35,0.35,5.639744,7.87573,-1.768739,0.2014656,4.735362,4.678954,2.666203,0.4963199,0,
123, 11, 0, 79.66943, 79.66943, 619.8135, 3.402823E+38, 0, 27.12119, 37,181,Basic,Fire,0.55,0.55,0.35,0.35,-3.077591,2.097897,-2.394629,0.1481317,2.2776,3.316063,-2.191718,0.2378748,0,
124, 11, 0, 128.8248, 128.8248, 385.1343, 3.402823E+38, 0, 22.05196, 101,23,Fire,Shock,0.55,0.55,0.35,0.35,-3.50082,2.079285,2.152733,1.27457,0.6716402,2.655874,3.688813,0.5824541,0,
125, 11, 0, 111.2628, 111.2628, 445.3833, 3.402823E+38, 0, 47.69278, 35,31,Ice,Basic,0.55,0.55,0.35,0.35,2.967453,3.868129,-3.074293,0.1059055,2.53425,3.438353,3.688813,0.5824541,0,
126, 11, 0, 101.7707, 101.7707, 486.52, 3.402823E+38, 0, 38.87445, 242,99,Fire,Basic,0.55,0.55,0.35,0.35,2.967453,3.868129,-3.762513,0.07530342,4.417482,4.479394,2.894842,0.5145468,0,
127, 11, 0, 137.7097, 137.7097, 360.4651, 3.402823E+38, 0, 80.56685, 48,17,Blaster,Acid,0.55,0.55,0.35,0.35,9.192205,18.1191,-1.656591,0.212838,3.433228E-05,2.430446,1.49765,0.4124279,2.406024,
128, 11, 0, 112.6136, 112.6136, 440.0882, 3.402823E+38, 0, 28.95868, 243,264,Fire,Basic,0.55,0.55,0.35,0.35,0.03690678,2.457877,-3.074293,0.1059055,6.382564,5.803185,4.310966,0.640546,0,
129, 11, 0, 129.7169, 129.7169, 382.506, 3.402823E+38, 0, 43.14493, 29,10,Acid,Basic,0.55,0.55,0.35,0.35,1.115149,2.774889,4.005166,2.694495,2.652641,3.496363,-1.336566,0.2678357,0,
130, 11, 0, 113.7866, 113.7866, 435.5908, 3.402823E+38, 0, 37.46894, 204,38,Blaster,Basic,0.55,0.55,0.35,0.35,-5.057341,2.03647,0.4947559,0.5993874,2.896046,3.618806,0.3992449,0.3471655,0,
131, 11, 0, 48.23644, 48.23644, 1015.508, 3.402823E+38, 0, 33.13452, 61,16,Blaster,Laser,0.55,0.55,0.35,0.35,1.401448,2.889901,-5.909119,0.02587276,2.652641,3.496363,-5.316709,0.165709,0,
132, 11, 0, 92.97914, 92.97914, 532.033, 3.402823E+38, 0, 22.98035, 28,88,Fire,Shock,0.55,0.55,0.35,0.35,-0.2609239,2.395528,1.035277,0.7710401,3.21095,3.783551,5.296272,0.7406227,0,
133, 11, 0, 59.09135, 59.09135, 832.0665, 3.402823E+38, 0, 24.61302, 9,52,Fire,Ice,0.55,0.55,0.35,0.35,7.282257,12.28082,-3.074293,0.1059055,6.374206,5.797168,3.688813,0.5824541,0,
134, 11, 0, 83.24431, 83.24431, 593.5119, 3.402823E+38, 0, 25.77702, 28,181,Basic,Basic,0.55,0.55,0.35,0.35,-5.224383,2.033552,0.8738623,0.715534,3.21095,3.783551,-2.191718,0.2378748,0,
135, 11, 0, 126.7939, 126.7939, 391.2549, 3.402823E+38, 0, 40.33449, 105,157,Blaster,Acid,0.55,0.55,0.35,0.35,-2.106809,2.158675,-1.656591,0.212838,2.996635,3.670655,-2.191718,0.2378748,0,
136, 11, 0, 90.43333, 90.43333, 546.8465, 3.402823E+38, 0, 46.64629, 41,129,Blaster,Basic,0.55,0.55,0.35,0.35,-0.439738,2.36219,3.110131,1.907824,3.239722,3.798958,1.640524,0.4218644,0,
137, 11, 0, 112.0003, 112.0003, 442.4767, 3.402823E+38, 0, 36.22199, 56,36,Ice,Blaster,0.55,0.55,0.35,0.35,2.967453,3.868129,-1.768739,0.2014656,4.417482,4.479394,-3.145566,0.2103216,0,
138, 11, 0, 88.87453, 88.87453, 556.3311, 3.402823E+38, 0, 46.23806, 57,70,Blaster,Basic,0.55,0.55,0.35,0.35,1.343524,2.865377,-1.656591,0.212838,3.239722,3.798958,-1.018864,0.2803926,0,
139, 11, 0, 80.2477, 80.2477, 615.402, 3.402823E+38, 0, 23.00801, 20,42,Fire,Acid,0.55,0.55,0.35,0.35,-1.125004,2.258203,1.07303,0.7845798,11.4592,9.443951,-6.539384,0.1488482,0,
140, 11, 0, 70.24029, 70.24029, 701.85, 3.402823E+38, 0, 30.01127, 69,9,Blaster,Ice,0.55,0.55,0.35,0.35,-2.603351,2.123963,1.897154,1.139087,6.382564,5.803185,-0.2664384,0.3135311,0,
141, 11, 0, 77.7356, 77.7356, 635.0367, 3.402823E+38, 0, 20.45179, 105,58,Blaster,Acid,0.55,0.55,0.35,0.35,-2.780481,2.113504,-1.656591,0.212838,10.231,8.63118,-5.010022,0.1707502,0,
142, 11, 0, 93.93153, 93.93153, 526.6954, 3.402823E+38, 0, 47.08878, 11,168,Blaster,Ice,0.55,0.55,0.35,0.35,0.03690678,2.457877,-1.768739,0.2014656,1.55948,2.998847,-2.949543,0.2155258,0,
143, 11, 0, 83.11909, 83.11909, 594.3954, 3.402823E+38, 0, 18.73047, 11,55,Basic,Basic,0.55,0.55,0.35,0.35,2.967453,3.868129,-3.01388,0.1091179,11.4592,9.443951,3.064893,0.52849,0,
144, 11, 0, 70.67648, 70.67648, 697.5789, 3.402823E+38, 0, 20.41122, 20,54,Basic,Blaster,0.55,0.55,0.35,0.35,0.03690678,2.457877,0.6462163,0.6435077,6.382564,5.803185,-2.191718,0.2378748,0,
145, 11, 0, 58.52858, 58.52858, 839.9327, 3.402823E+38, 0, 20.58151, 150,41,Blaster,Basic,0.55,0.55,0.35,0.35,1.242443,2.824133,-1.656591,0.212838,6.156397,5.641265,1.49765,0.4124279,0,
146, 11, 0, 79.09561, 79.09561, 624.2539, 3.402823E+38, 0, 28.29901, 49,41,Blaster,Basic,0.55,0.55,0.35,0.35,-2.780481,2.113504,-1.656591,0.212838,2.072087,3.221545,1.49765,0.4124279,0,
147, 11, 0, 125.7957, 125.7957, 394.3353, 3.402823E+38, 0, 9.317004, 48,128,Laser,Basic,0.55,0.55,0.35,0.35,-0.6776702,2.322089,3.050642,1.862324,7.296354,6.473623,1.941703,0.4424976,0,
148, 11, 0, 110.9623, 110.9623, 446.579, 3.402823E+38, 0, 43.60606, 59,41,Blaster,Acid,0.55,0.55,0.35,0.35,-2.780481,2.113504,-4.977114,0.04116788,3.239722,3.798958,1.49765,0.4124279,0,
149, 11, 0, 87.39427, 87.39427, 565.6475, 3.402823E+38, 0, 24.46152, 182,13,Blaster,Basic,0.55,0.55,0.35,0.35,-2.106809,2.158675,2.059959,1.223867,9.027442,7.766373,5.296272,0.7406227,0,
150, 11, 0, 45.97891, 45.97891, 1064.307, 3.402823E+38, 0, 41.59622, 67,69,Blaster,Blaster,0.55,0.55,0.35,0.35,0.03690678,2.457877,0.6462163,0.6435077,6.156397,5.641265,-2.949543,0.2155258,0,
151, 11, 0, 39.57524, 39.57524, 1232.279, 3.402823E+38, 0, 28.56078, 275,41,Blaster,Basic,0.55,0.55,0.35,0.35,-2.780481,2.113504,-1.656591,0.212838,9.579832,8.169708,1.49765,0.4124279,0,
152, 11, 0, 78.25651, 78.25651, 630.863, 3.402823E+38, 0, 23.28052, 37,55,Shock,Basic,0.55,0.55,0.35,0.35,-4.404651,2.050516,-3.01388,0.1091179,13.58299,10.6181,-6.539384,0.1488482,0,
153, 11, 0, 111.5258, 111.5258, 444.3423, 3.402823E+38, 0, 17.16026, 69,67,Fire,Blaster,0.55,0.55,0.35,0.35,2.270572,3.348142,-3.211402,0.0989579,10.30349,8.681407,-2.949543,0.2155258,0,
154, 11, 0, 86.10201, 86.10201, 574.0396, 3.402823E+38, 0, 39.07422, 45,35,Fire,Laser,0.55,0.55,0.35,0.35,-3.647473,2.073696,4.217947,2.908981,4.317815,4.418159,-1.663475,0.2557442,0,
155, 11, 0, 96.642, 96.642, 512.0747, 3.402823E+38, 0, 31.88475, 65,51,Blaster,Basic,0.55,0.55,0.35,0.35,-5.043916,2.036716,2.319805,1.370397,4.942935,4.812649,0.3544267,0.3447664,0,
156, 11, 0, 79.8229, 79.8229, 618.6365, 3.402823E+38, 0, 20.13678, 200,67,Basic,Blaster,0.55,0.55,0.35,0.35,2.270572,3.348142,-3.211402,0.0989579,10.30349,8.681407,-0.3221824,0.310904,0,
157, 11, 0, 81.26263, 81.26263, 607.8094, 3.402823E+38, 0, 24.05177, 28,19,Ice,Basic,0.55,0.55,0.35,0.35,0.3379038,2.530663,-0.4828955,0.3763542,4.322993,4.421325,3.688813,0.5824541,0,
158, 11, 0, 85.92188, 85.92188, 575.2292, 3.402823E+38, 0, 12.60672, 53,241,Basic,Ice,0.55,0.55,0.35,0.35,0.3379038,2.530663,4.217947,2.908981,9.314557,7.977139,0.05302628,0.3291435,0,
159, 11, 0, 46.41014, 46.41014, 1054.627, 3.402823E+38, 0, 24.69526, 4,233,Blaster,Basic,0.55,0.55,0.35,0.35,3.154397,4.036261,-1.768739,0.2014656,6.156397,5.641265,3.064893,0.52849,0,
160, 11, 0, 126.2127, 126.2127, 393.0424, 3.402823E+38, 0, 18.8967, 46,134,Ice,Laser,0.55,0.55,0.35,0.35,3.997868,4.977276,0.8738623,0.715534,2.678695,3.509265,-3.533266,0.2006705,0,
161, 11, 0, 90.71583, 90.71583, 545.1622, 3.402823E+38, 0, 38.35524, 136,65,Blaster,Basic,0.55,0.55,0.35,0.35,0.3379038,2.530663,-0.4828955,0.3763542,-0.9704292,2.151869,3.688813,0.5824541,0,
162, 11, 0, 86.41469, 86.41469, 571.9863, 3.402823E+38, 0, 41.74698, 56,158,Acid,Blaster,0.55,0.55,0.35,0.35,0.03690678,2.457877,1.035277,0.7710401,4.449233,4.499037,5.296272,0.7406227,0,
163, 11, 0, 108.849, 108.849, 455.1704, 3.402823E+38, 0, 45.71998, 41,72,Basic,Basic,0.55,0.55,0.35,0.35,2.983281,3.881856,0.7943249,0.6895603,2.652641,3.496363,-4.133649,0.1872842,0,
164, 11, 0, 113.3546, 113.3546, 437.2366, 3.402823E+38, 0, 25.957, 20,43,Ice,Basic,0.55,0.55,0.35,0.35,-4.404651,2.050516,-2.394629,0.1481317,5.424862,5.132699,2.228851,0.4631168,0,
165, 11, 0, 112.3985, 112.3985, 440.9229, 3.402823E+38, 0, 40.86646, 61,39,Blaster,Shock,0.55,0.55,0.35,0.35,0.6389718,2.614752,-0.6754546,0.3429936,2.455757,3.400449,2.666203,0.4963199,0,
166, 11, 0, 8.474959, 8.474959, 5277.067, 3.402823E+38, 0, 27.27398, 263,67,Blaster,Blaster,0.55,0.55,0.35,0.35,2.270572,3.348142,-3.211402,0.0989579,10.30349,8.681407,-2.949543,0.2155258,0,
167, 11, 0, 50.53094, 50.53094, 970.2908, 3.402823E+38, 0, 49.64103, 114,269,Blaster,Blaster,0.55,0.55,0.35,0.35,-2.106809,2.158675,-0.7087085,0.3375287,2.996635,3.670655,-2.191718,0.2378748,0,
168, 11, 0, 111.1631, 111.1631, 445.7794, 3.402823E+38, 0, 20.23781, 26,204,Basic,Basic,0.55,0.55,0.35,0.35,1.948709,3.157016,0.7943249,0.6895603,2.896046,3.618806,0.3992449,0.3471655,0,
169, 11, 0, 112.7933, 112.7933, 439.393, 3.402823E+38, 0, 20.07656, 49,72,Basic,Basic,0.55,0.55,0.35,0.35,2.983281,3.881856,0.7943249,0.6895603,2.652641,3.496363,-4.133649,0.1872842,0,
170, 11, 0, 84.22083, 84.22083, 586.7111, 3.402823E+38, 0, 21.37606, 8,49,Ice,Basic,0.55,0.55,0.35,0.35,3.568534,4.458663,-1.353397,0.2468178,4.45028,4.499686,-5.35125,0.1651634,0,
171, 11, 0, 92.1275, 92.1275, 536.8983, 3.402823E+38, 0, 11.97581, 49,67,Basic,Basic,0.55,0.55,0.35,0.35,2.270572,3.348142,-3.211402,0.0989579,10.16995,8.58869,-2.949543,0.2155258,0,
172, 11, 0, 88.25647, 88.25647, 560.1835, 3.402823E+38, 0, 46.62365, 36,61,Blaster,Basic,0.55,0.55,0.35,0.35,-1.046635,2.268411,-1.656591,0.212838,3.239722,3.798958,2.038988,0.4493791,0,
173, 11, 0, 80.62608, 80.62608, 612.5494, 3.402823E+38, 0, 28.79551, 283,11,Blaster,Basic,0.55,0.55,0.35,0.35,-0.7110295,2.316829,-1.768739,0.2014656,8.054358,7.040768,3.064893,0.52849,0,
174, 11, 0, 70.91777, 70.91777, 695.2385, 3.402823E+38, 0, 26.66403, 157,45,Acid,Blaster,0.55,0.55,0.35,0.35,1.566467,2.963491,0.8738623,0.715534,9.579832,8.169708,-1.663475,0.2557442,0,
175, 11, 0, 106.9525, 106.9525, 463.1668, 3.402823E+38, 0, 38.74077, 210,29,Blaster,Basic,0.55,0.55,0.35,0.35,-0.2504105,2.39758,-0.967151,0.2978319,2.526413,3.434548,1.49765,0.4124279,0,
176, 11, 0, 10.16532, 10.16532, 4478.15, 3.402823E+38, 0, 29.12055, 95,33,Blaster,Acid,0.55,0.55,0.35,0.35,-0.6176588,2.33177,4.217947,2.908981,9.579832,8.169708,0.05302628,0.3291435,0,
177, 11, 0, 97.20558, 97.20558, 509.136, 3.402823E+38, 0, 33.545, 101,122,Basic,Shock,0.55,0.55,0.35,0.35,2.983281,3.881856,-1.615933,0.2171142,4.735362,4.678954,2.666203,0.4963199,0,
178, 11, 0, 101.2245, 101.2245, 489.1193, 3.402823E+38, 0, 20.34856, 12,245,Fire,Basic,0.55,0.55,0.35,0.35,0.3379038,2.530663,4.217947,2.908981,9.579832,8.169708,2.783687,0.5056109,0,
179, 11, 0, 80.76121, 80.76121, 611.5369, 3.402823E+38, 0, 40.30505, 47,17,Blaster,Laser,0.55,0.55,0.35,0.35,9.983064,20.23476,-1.656591,0.212838,2.652641,3.496363,1.49765,0.4124279,0,
180, 11, 0, 55.21333, 55.21333, 889.4688, 3.402823E+38, 0, 16.85954, 61,58,Blaster,Basic,0.55,0.55,0.35,0.35,-0.2504105,2.39758,0.7943249,0.6895603,10.231,8.63118,-5.010022,0.1707502,0,
181, 11, 0, 56.14613, 56.14613, 874.9498, 3.402823E+38, 0, 18.22081, 59,11,Blaster,Basic,0.55,0.55,0.35,0.35,2.967453,3.868129,-1.768739,0.2014656,8.054358,7.040768,3.064893,0.52849,0,
182, 11, 0, 103.6034, 103.6034, 477.9958, 3.402823E+38, 0, 33.12651, 67,256,Shock,Blaster,0.55,0.55,0.35,0.35,0.03690678,2.457877,2.152733,1.27457,1.536937,2.989476,0.5465339,0.3551912,0,
183, 11, 0, 108.6546, 108.6546, 455.9771, 3.402823E+38, 0, 20.03006, 3,88,Blaster,Basic,0.55,0.55,0.35,0.35,-0.2609239,2.395528,1.035277,0.7710401,3.21095,3.783551,5.296272,0.7406227,0,
184, 11, 0, 82.55636, 82.55636, 598.3985, 3.402823E+38, 0, 48.77027, 58,61,Blaster,Blaster,0.55,0.55,0.35,0.35,-2.780481,2.113504,-0.5517558,0.3640805,3.239722,3.798958,1.49765,0.4124279,0,
185, 11, 0, 132.4536, 132.4536, 374.6619, 3.402823E+38, 0, 48.77027, 263,17,Blaster,Ice,0.55,0.55,0.35,0.35,9.192205,18.1191,-1.656591,0.212838,2.652641,3.496363,1.49765,0.4124279,0,
186, 11, 0, 74.56124, 74.56124, 661.7149, 3.402823E+38, 0, 38.22778, 133,40,Blaster,Ice,0.55,0.55,0.35,0.35,5.919774,8.528204,-0.1037405,0.451368,5.607088,5.25699,4.965563,0.7060018,0,
187, 11, 0, 94.94843, 94.94843, 521.1133, 3.402823E+38, 0, 18.57406, 138,24,Shock,Blaster,0.55,0.55,0.35,0.35,-1.723409,2.191947,3.567082,2.285602,10.30349,8.681407,5.296272,0.7406227,0,
188, 11, 0, 128.8059, 128.8059, 385.1905, 3.402823E+38, 0, 25.7953, 109,56,Shock,Basic,0.55,0.55,0.35,0.35,-2.106809,2.158675,1.558254,0.9789166,4.777698,4.70601,-3.145566,0.2103216,0,
189, 11, 0, 91.49008, 91.49008, 540.5985, 3.402823E+38, 0, 34.5983, 21,258,Fire,Basic,0.55,0.55,0.35,0.35,1.852025,3.104827,-1.615933,0.2171142,4.735362,4.678954,-3.487438,0.2017684,0,
190, 11, 0, 101.8891, 101.8891, 485.9602, 3.402823E+38, 0, 36.98456, 70,30,Blaster,Basic,0.55,0.55,0.35,0.35,-2.603351,2.123963,1.99865,1.191321,4.449233,4.499037,-0.2664384,0.3135311,0,
191, 11, 0, 110.9355, 110.9355, 446.6857, 3.402823E+38, 0, 25.84299, 58,82,Blaster,Fire,0.55,0.55,0.35,0.35,-0.2504105,2.39758,0.1249151,0.5032861,0.6379876,2.643902,-1.336566,0.2678357,0,
192, 11, 0, 80.0865, 80.0865, 616.6254, 3.402823E+38, 0, 14.72653, 254,187,Fire,Laser,0.55,0.55,0.35,0.35,-1.125004,2.258203,-1.90303,0.1886291,8.861025,7.643287,0.1749164,0.3353553,0,
193, 11, 0, 94.98299, 94.98299, 520.9257, 3.402823E+38, 0, 19.97883, 13,35,Fire,Basic,0.55,0.55,0.35,0.35,-3.647473,2.073696,1.76769,1.075365,4.601589,4.594194,-4.159492,0.1867477,0,
194, 11, 0, 122.9876, 122.9876, 403.2662, 3.402823E+38, 0, 8.025249, 28,58,Ice,Laser,0.55,0.55,0.35,0.35,-0.2504105,2.39758,0.9260742,0.7330723,10.231,8.63118,-5.316709,0.165709,0,
195, 11, 0, 82.27544, 82.27544, 600.4171, 3.402823E+38, 0, 45.48802, 213,53,Blaster,Basic,0.55,0.55,0.35,0.35,2.983281,3.881856,-0.967151,0.2978319,3.367993,3.868367,5.296272,0.7406227,0,
196, 11, 0, 78.34276, 78.34276, 630.1772, 3.402823E+38, 0, 24.04252, 2,48,Laser,Blaster,0.55,0.55,0.35,0.35,-0.2504105,2.39758,3.050642,1.862324,10.231,8.63118,1.941703,0.4424976,0,
197, 11, 0, 124.8875, 124.8875, 397.1801, 3.402823E+38, 0, 41.50941, 47,65,Blaster,Laser,0.55,0.55,0.35,0.35,0.3379038,2.530663,-0.4828955,0.3763542,2.834795,3.587592,3.688813,0.5824541,0,
198, 11, 0, 94.50163, 94.50163, 523.5513, 3.402823E+38, 0, 28.09576, 9,1,Blaster,Ice,0.55,0.55,0.35,0.35,1.742101,3.04822,-1.256234,0.2587867,8.749972,7.560837,-4.197452,0.1859655,0,
199, 11, 0, 112.1345, 112.1345, 441.9518, 3.402823E+38, 0, 22.40903, 33,22,Basic,Acid,0.55,0.55,0.35,0.35,-2.780481,2.113504,0.395394,0.5719985,9.579832,8.169708,0.7516879,0.3667356,0,
